Sample in Buffer,Sample in Window,TRIGGER,ctime400[23:0],tdc_dvalid_1[0:0],tdc_dvalid[1:1],fine_time_0[7:0],fine_time_1[7:0]
8978,8978,0,d72fee,1,1,70,83
8979,8979,0,d7317e,1,1,6f,82
8980,8980,0,d7330e,1,1,70,83
8981,8981,0,d7349e,1,1,70,83
8982,8982,0,d7362e,1,1,72,85
8983,8983,0,d737be,1,1,71,85
8984,8984,0,d7394e,1,1,71,85
8985,8985,0,d73ade,1,1,72,85
8986,8986,0,d73c6e,1,1,72,85
8987,8987,0,d73dfe,1,1,72,85
8988,8988,0,d73f8e,1,1,75,86
8989,8989,0,d7411e,1,1,74,86
8990,8990,0,d742ae,1,1,75,86
8991,8991,0,d7443e,1,1,73,86
8992,8992,0,d745ce,1,1,75,86
8993,8993,0,d7475e,1,1,75,86
8994,8994,0,d748ee,1,1,76,86
8995,8995,0,d74a7e,1,1,76,87
8996,8996,0,d74c0e,1,1,76,88
8997,8997,0,d74d9e,1,1,76,87
8998,8998,0,d74f2e,1,1,76,88
8999,8999,0,d750be,1,1,76,88
9000,9000,0,d7524e,1,1,76,88
9001,9001,0,d753de,1,1,76,88
9002,9002,0,d7556e,1,1,77,88
9003,9003,0,d756fe,1,1,77,88
9004,9004,0,d7588e,1,1,79,89
9005,9005,0,d75a1e,1,1,7a,89
9006,9006,0,d75bae,1,1,79,89
9007,9007,0,d75d3e,1,1,79,89
9008,9008,0,d75ece,1,1,79,89
9009,9009,0,d7605e,1,1,7a,89
9010,9010,0,d761ee,1,1,79,89
9011,9011,0,d7637e,1,1,7a,8b
9012,9012,0,d7650e,1,1,7d,8d
9013,9013,0,d7669e,1,1,7d,8d
9014,9014,0,d7682e,1,1,7a,8b
9015,9015,0,d769be,1,1,7a,8b
9016,9016,0,d76b4e,1,1,7d,8d
9017,9017,0,d76cde,1,1,7a,8b
9018,9018,0,d76e6e,1,1,7d,8d
9019,9019,0,d76ffe,1,1,7d,8d
9020,9020,0,d7718e,1,1,7d,8d
9021,9021,0,d7731e,1,1,7d,8e
9022,9022,0,d774ae,1,1,7d,8e
9023,9023,0,d7763e,1,1,7d,8e
9024,9024,0,d777ce,1,1,7e,8f
9025,9025,0,d7795e,1,1,7d,8e
9026,9026,0,d77aee,1,1,80,90
9027,9027,0,d77c7e,1,1,7e,90
9028,9028,0,d77e0e,1,1,7f,90
9029,9029,0,d77f9e,1,1,7f,90
9030,9030,0,d7812e,1,1,7f,90
9031,9031,0,d782be,1,1,82,91
9032,9032,0,d7844e,1,1,80,91
9033,9033,0,d785de,1,1,85,92
9034,9034,0,d7876e,1,1,82,91
9035,9035,0,d788fe,1,1,82,91
9036,9036,0,d78a8e,1,1,82,91
9037,9037,0,d78c1e,1,1,84,92
9038,9038,0,d78dae,1,1,84,92
9039,9039,0,d78f3e,1,1,85,93
9040,9040,0,d790ce,1,1,85,92
9041,9041,0,d7925e,1,1,85,95
9042,9042,0,d793ee,1,1,83,92
9043,9043,0,d7957e,1,1,86,95
9044,9044,0,d7970e,1,1,85,95
9045,9045,0,d7989e,1,1,85,95
9046,9046,0,d79a2e,1,1,85,95
9047,9047,0,d79bbe,1,1,86,96
9048,9048,0,d79d4e,1,1,86,96
9049,9049,0,d79ede,1,1,86,96
9050,9050,0,d7a06e,1,1,88,98
9051,9051,0,d7a1fe,1,1,86,96
9052,9052,0,d7a38e,1,1,86,96
9053,9053,0,d7a51e,1,1,88,98
9054,9054,0,d7a6ae,1,1,88,96
9055,9055,0,d7a83e,1,1,88,99
9056,9056,0,d7a9ce,1,1,88,99
9057,9057,0,d7ab5e,1,1,89,9a
9058,9058,0,d7acee,1,1,89,99
9059,9059,0,d7ae7e,1,1,89,9a
9060,9060,0,d7b00e,1,1,89,9a
9061,9061,0,d7b19e,1,1,89,9a
9062,9062,0,d7b32e,1,1,8a,9d
9063,9063,0,d7b4be,1,1,89,9a
9064,9064,0,d7b64e,1,1,8a,9d
9065,9065,0,d7b7de,1,1,89,9c
9066,9066,0,d7b96e,1,1,8a,9d
9067,9067,0,d7bafe,1,1,8b,9d
9068,9068,0,d7bc8e,1,1,8c,9d
9069,9069,0,d7be1e,1,1,8d,9e
9070,9070,0,d7bfae,1,0,8f,9e
9071,9071,0,d7c13e,1,1,8d,9d
9072,9072,0,d7c2ce,1,0,8e,9e
9073,9073,0,d7c45e,1,0,8f,a1
9074,9074,0,d7c5ee,1,0,8f,9e
9075,9075,0,d7c77e,1,0,8e,9e
9076,9076,0,d7c90e,1,0,8f,a1
9077,9077,0,d7ca9e,1,0,91,a1
9078,9078,0,d7cc2e,1,0,91,a1
9079,9079,0,d7cdbe,1,0,8f,a0
9080,9080,0,d7cf4e,1,0,92,a1
9081,9081,0,d7d0de,1,0,92,a1
9082,9082,0,d7d26e,1,0,91,a1
9083,9083,0,d7d3fe,1,0,93,a2
9084,9084,0,d7d58e,1,0,91,a1
9085,9085,0,d7d71e,1,0,95,a2
9086,9086,0,d7d8ae,1,0,93,a2
9087,9087,0,d7da3e,1,0,95,a5
9088,9088,0,d7dbce,1,0,95,a2
9089,9089,0,d7dd5e,1,0,96,a5
9090,9090,0,d7deee,1,0,95,a4
9091,9091,0,d7e07e,1,0,95,a2
9092,9092,0,d7e20e,1,0,96,a5
9093,9093,0,d7e39e,1,0,96,a5
9094,9094,0,d7e52e,1,0,96,a5
9095,9095,0,d7e6be,1,0,96,a5
9096,9096,0,d7e84e,1,0,97,a6
9097,9097,0,d7e9de,1,0,98,a7
9098,9098,0,d7eb6e,1,0,96,a6
9099,9099,0,d7ecfe,1,0,97,a6
9100,9100,0,d7ee8e,1,0,99,a9
9101,9101,0,d7f01e,1,0,99,a7
9102,9102,0,d7f1ae,1,0,99,a7
9103,9103,0,d7f33e,1,0,99,aa
9104,9104,0,d7f4ce,1,0,99,a9
9105,9105,0,d7f65e,1,0,99,a9
9106,9106,0,d7f7ee,1,0,99,a9
9107,9107,0,d7f97e,1,0,9a,aa
9108,9108,0,d7fb0e,1,0,99,a9
9109,9109,0,d7fc9e,1,0,9c,ab
9110,9110,0,d7fe2e,1,0,99,aa
9111,9111,0,d7ffbe,1,0,9a,aa
9112,9112,0,d8014e,1,0,9a,aa
9113,9113,0,d802de,1,0,9c,ab
9114,9114,0,d8046e,1,0,9c,ad
9115,9115,0,d805fe,1,0,9c,ad
9116,9116,0,d8078e,1,0,9c,ad
9117,9117,0,d8091e,1,0,9c,ad
9118,9118,0,d80aae,1,0,9c,ad
9119,9119,0,d80c3e,1,0,9d,ae
9120,9120,0,d80dce,1,0,9d,ad
9121,9121,0,d80f5e,1,0,9d,ae
9122,9122,0,d810ee,1,0,9d,ad
9123,9123,0,d8127e,1,0,9d,af
9124,9124,0,d8140e,1,0,9d,ae
9125,9125,0,d8159e,1,0,9d,ae
9126,9126,0,d8172d,1,1,04,12
9127,9127,0,d818be,1,0,9d,ae
9128,9128,0,d81a4e,1,0,9d,b0
9129,9129,0,d81bdd,1,1,04,13
9130,9130,0,d81d6d,1,1,04,15
9131,9131,0,d81efd,1,1,04,15
9132,9132,0,d8208d,1,1,04,15
9133,9133,0,d8221d,1,1,04,15
9134,9134,0,d823ad,1,1,04,13
9135,9135,0,d8253d,1,1,04,15
9136,9136,0,d826cd,1,1,05,16
9137,9137,0,d8285d,1,1,05,16
9138,9138,0,d829ed,1,1,05,16
9139,9139,0,d82b7d,1,1,05,16
9140,9140,0,d82d0d,1,1,05,19
9141,9141,0,d82e9d,1,1,06,19
9142,9142,0,d8302d,1,1,05,19
9143,9143,0,d831bd,1,1,05,19
9144,9144,0,d8334d,1,1,06,19
9145,9145,0,d834dd,1,1,06,19
9146,9146,0,d8366d,1,1,05,19
9147,9147,0,d837fd,1,1,09,19
9148,9148,0,d8398d,1,1,09,1a
9149,9149,0,d83b1d,1,1,09,19
9150,9150,0,d83cad,1,1,09,1a
9151,9151,0,d83e3d,1,1,09,19
9152,9152,0,d83fcd,1,1,09,1c
9153,9153,0,d8415d,1,1,09,1d
9154,9154,0,d842ed,1,1,09,1c
9155,9155,0,d8447d,1,1,0a,1d
9156,9156,0,d8460d,1,1,09,1b
9157,9157,0,d8479d,1,1,0a,1d
9158,9158,0,d8492d,1,1,0a,1d
9159,9159,0,d84abd,1,1,0a,1d
9160,9160,0,d84c4d,1,1,0a,1d
9161,9161,0,d84ddd,1,1,0d,1e
9162,9162,0,d84f6d,1,1,0d,1e
9163,9163,0,d850fd,1,1,0d,1e
9164,9164,0,d8528d,1,1,0e,1f
9165,9165,0,d8541d,1,1,0e,1e
9166,9166,0,d855ad,1,1,0e,1f
9167,9167,0,d8573d,1,1,0e,20
9168,9168,0,d858cd,1,1,0e,20
9169,9169,0,d85a5d,1,1,0e,1e
9170,9170,0,d85bed,1,1,0e,20
9171,9171,0,d85d7d,1,1,0f,21
9172,9172,0,d85f0d,1,1,10,21
9173,9173,0,d8609d,1,1,0e,21
9174,9174,0,d8622d,1,1,11,22
9175,9175,0,d863bd,1,1,11,21
9176,9176,0,d8654d,1,1,11,22
9177,9177,0,d866dd,1,1,11,21
9178,9178,0,d8686d,1,1,11,22
9179,9179,0,d869fd,1,1,12,25
9180,9180,0,d86b8d,1,1,11,24
9181,9181,0,d86d1d,1,1,12,24
9182,9182,0,d86ead,1,1,13,25
9183,9183,0,d8703d,1,1,11,24
9184,9184,0,d871cd,1,1,13,25
9185,9185,0,d8735d,1,1,15,25
9186,9186,0,d874ed,1,1,15,26
9187,9187,0,d8767d,1,1,13,25
9188,9188,0,d8780d,1,1,15,26
9189,9189,0,d8799d,1,1,15,26
9190,9190,0,d87b2d,1,1,15,27
9191,9191,0,d87cbd,1,1,15,26
9192,9192,0,d87e4d,1,1,15,26
9193,9193,0,d87fdd,1,1,15,27
9194,9194,0,d8816d,1,1,15,28
9195,9195,0,d882fd,1,1,19,29
9196,9196,0,d8848d,1,1,15,26
9197,9197,0,d8861d,1,1,16,29
9198,9198,0,d887ad,1,1,17,29
9199,9199,0,d8893d,1,1,16,29
9200,9200,0,d88acd,1,1,19,2a
9201,9201,0,d88c5d,1,1,19,2a
9202,9202,0,d88ded,1,1,18,29
9203,9203,0,d88f7d,1,1,19,2a
9204,9204,0,d8910d,1,1,19,2a
9205,9205,0,d8929d,1,1,19,2a
9206,9206,0,d8942d,1,1,19,2a
9207,9207,0,d895bd,1,1,19,2a
9208,9208,0,d8974d,1,1,1a,2d
9209,9209,0,d898dd,1,1,1a,2d
9210,9210,0,d89a6d,1,1,1a,2d
9211,9211,0,d89bfd,1,1,1a,2d
9212,9212,0,d89d8d,1,1,1a,2d
9213,9213,0,d89f1d,1,1,1d,2e
9214,9214,0,d8a0ad,1,1,1d,2e
9215,9215,0,d8a23d,1,1,1d,2e
9216,9216,0,d8a3cd,1,1,1d,2e
9217,9217,0,d8a55d,1,1,1d,2e
9218,9218,0,d8a6ed,1,1,1d,31
9219,9219,0,d8a87d,1,1,1d,31
9220,9220,0,d8aa0d,1,1,20,32
9221,9221,0,d8ab9d,1,1,1e,31
9222,9222,0,d8ad2d,1,1,1f,31
9223,9223,0,d8aebd,1,1,1f,31
9224,9224,0,d8b04d,1,1,1f,31
9225,9225,0,d8b1dd,1,1,20,32
9226,9226,0,d8b36d,1,1,21,32
9227,9227,0,d8b4fd,1,1,21,32
9228,9228,0,d8b68d,1,1,21,33
9229,9229,0,d8b81d,1,1,21,34
9230,9230,0,d8b9ad,1,1,22,35
9231,9231,0,d8bb3d,1,1,21,34
9232,9232,0,d8bccd,1,1,22,35
9233,9233,0,d8be5d,1,1,22,35
9234,9234,0,d8bfed,1,1,22,35
9235,9235,0,d8c17d,1,1,22,35
9236,9236,0,d8c30d,1,1,22,35
9237,9237,0,d8c49d,1,1,25,38
9238,9238,0,d8c62d,1,1,25,36
9239,9239,0,d8c7bd,1,1,24,36
9240,9240,0,d8c94d,1,1,25,38
9241,9241,0,d8cadd,1,1,25,37
9242,9242,0,d8cc6d,1,1,25,39
9243,9243,0,d8cdfd,1,1,26,39
9244,9244,0,d8cf8d,1,1,26,39
9245,9245,0,d8d11d,1,1,27,39
9246,9246,0,d8d2ad,1,1,26,39
9247,9247,0,d8d43d,1,1,27,39
9248,9248,0,d8d5cd,1,1,27,39
9249,9249,0,d8d75d,1,1,26,39
9250,9250,0,d8d8ed,1,1,27,39
9251,9251,0,d8da7d,1,1,26,39
9252,9252,0,d8dc0d,1,1,28,3a
9253,9253,0,d8dd9d,1,1,29,3a
9254,9254,0,d8df2d,1,1,29,3b
9255,9255,0,d8e0bd,1,1,29,3c
9256,9256,0,d8e24d,1,1,29,3a
9257,9257,0,d8e3dd,1,1,28,3a
9258,9258,0,d8e56d,1,1,29,3d
9259,9259,0,d8e6fd,1,1,29,3d
9260,9260,0,d8e88d,1,1,29,3c
9261,9261,0,d8ea1d,1,1,2a,3d
9262,9262,0,d8ebad,1,1,2b,3e
9263,9263,0,d8ed3d,1,1,2b,3d
9264,9264,0,d8eecd,1,1,2b,3d
9265,9265,0,d8f05d,1,1,2b,3d
9266,9266,0,d8f1ed,1,1,2b,3e
9267,9267,0,d8f37d,1,1,2c,3f
9268,9268,0,d8f50d,1,1,2d,3f
9269,9269,0,d8f69d,1,1,2e,41
9270,9270,0,d8f82d,1,1,2d,3f
9271,9271,0,d8f9bd,1,1,2d,3f
9272,9272,0,d8fb4d,1,1,2d,3f
9273,9273,0,d8fcdd,1,1,2e,42
9274,9274,0,d8fe6d,1,1,2e,41
9275,9275,0,d8fffd,1,1,30,43
9276,9276,0,d9018d,1,1,31,44
9277,9277,0,d9031d,1,1,31,43
9278,9278,0,d904ad,1,1,31,44
9279,9279,0,d9063d,1,1,31,44
9280,9280,0,d907cd,1,1,31,44
9281,9281,0,d9095d,1,1,31,44
9282,9282,0,d90aed,1,1,32,44
9283,9283,0,d90c7d,1,1,31,44
9284,9284,0,d90e0d,1,1,33,45
9285,9285,0,d90f9d,1,1,33,45
9286,9286,0,d9112d,1,1,33,45
9287,9287,0,d912bd,1,1,35,45
9288,9288,0,d9144d,1,1,36,46
9289,9289,0,d915dd,1,1,35,46
9290,9290,0,d9176d,1,1,38,47
9291,9291,0,d918fd,1,1,36,46
9292,9292,0,d91a8d,1,1,36,46
9293,9293,0,d91c1d,1,1,36,47
9294,9294,0,d91dad,1,1,36,47
9295,9295,0,d91f3d,1,1,36,47
9296,9296,0,d920cd,1,1,38,4a
9297,9297,0,d9225d,1,1,38,49
9298,9298,0,d923ed,1,1,39,4a
9299,9299,0,d9257d,1,1,38,49
9300,9300,0,d9270d,1,1,39,4c
9301,9301,0,d9289d,1,1,39,4c
9302,9302,0,d92a2d,1,1,39,4b
9303,9303,0,d92bbd,1,1,39,4d
9304,9304,0,d92d4d,1,1,39,4d
9305,9305,0,d92edd,1,1,3a,4e
9306,9306,0,d9306d,1,1,3a,4d
9307,9307,0,d931fd,1,1,3a,4e
9308,9308,0,d9338d,1,1,3a,4d
9309,9309,0,d9351d,1,1,3a,4d
9310,9310,0,d936ad,1,1,3a,4d
9311,9311,0,d9383d,1,1,3d,4e
9312,9312,0,d939cd,1,1,3d,4f
9313,9313,0,d93b5d,1,1,3d,50
9314,9314,0,d93ced,1,1,3d,51
9315,9315,0,d93e7d,1,1,3d,4f
9316,9316,0,d9400d,1,1,3d,50
9317,9317,0,d9419d,1,1,3d,50
9318,9318,0,d9432d,1,1,3d,50
9319,9319,0,d944bd,1,1,3d,51
9320,9320,0,d9464d,1,1,3f,52
9321,9321,0,d947dd,1,1,3d,51
9322,9322,0,d9496d,1,1,3e,52
9323,9323,0,d94afd,1,1,40,52
9324,9324,0,d94c8d,1,1,3f,52
9325,9325,0,d94e1d,1,1,40,52
9326,9326,0,d94fad,1,1,41,53
9327,9327,0,d9513d,1,1,41,55
9328,9328,0,d952cd,1,1,42,55
9329,9329,0,d9545d,1,1,43,55
9330,9330,0,d955ed,1,1,42,55
9331,9331,0,d9577d,1,1,42,55
9332,9332,0,d9590d,1,1,42,55
9333,9333,0,d95a9d,1,1,42,55
9334,9334,0,d95c2d,1,1,42,55
9335,9335,0,d95dbd,1,1,45,56
9336,9336,0,d95f4d,1,1,45,56
9337,9337,0,d960dd,1,1,45,56
9338,9338,0,d9626d,1,1,45,59
9339,9339,0,d963fd,1,1,45,58
9340,9340,0,d9658d,1,1,45,56
9341,9341,0,d9671d,1,1,46,59
9342,9342,0,d968ad,1,1,46,59
9343,9343,0,d96a3d,1,1,46,59
9344,9344,0,d96bcd,1,1,46,59
9345,9345,0,d96d5d,1,1,46,59
9346,9346,0,d96eed,1,1,45,59
9347,9347,0,d9707d,1,1,48,5a
9348,9348,0,d9720d,1,1,48,59
9349,9349,0,d9739d,1,1,46,59
9350,9350,0,d9752d,1,1,46,59
9351,9351,0,d976bd,1,1,4a,5d
9352,9352,0,d9784d,1,1,49,5a
9353,9353,0,d979dd,1,1,48,5a
9354,9354,0,d97b6d,1,1,49,5c
9355,9355,0,d97cfd,1,1,4b,5d
9356,9356,0,d97e8d,1,1,4a,5d
9357,9357,0,d9801d,1,1,4b,5d
9358,9358,0,d981ad,1,1,4c,5e
9359,9359,0,d9833d,1,1,4c,5d
9360,9360,0,d984cd,1,1,4c,5e
9361,9361,0,d9865d,1,1,4a,5d
9362,9362,0,d987ed,1,1,4d,60
9363,9363,0,d9897d,1,1,4c,5e
9364,9364,0,d98b0d,1,1,4d,5f
9365,9365,0,d98c9d,1,1,4e,61
9366,9366,0,d98e2d,1,1,51,61
9367,9367,0,d98fbd,1,1,4e,61
9368,9368,0,d9914d,1,1,4e,61
9369,9369,0,d992dd,1,1,51,61
9370,9370,0,d9946d,1,1,4e,61
9371,9371,0,d995fd,1,1,51,62
9372,9372,0,d9978d,1,1,51,62
9373,9373,0,d9991d,1,1,51,62
9374,9374,0,d99aad,1,1,51,62
9375,9375,0,d99c3d,1,1,52,62
9376,9376,0,d99dcd,1,1,52,63
9377,9377,0,d99f5d,1,1,52,62
9378,9378,0,d9a0ed,1,1,52,63
9379,9379,0,d9a27d,1,1,52,63
9380,9380,0,d9a40d,1,1,52,63
9381,9381,0,d9a59d,1,1,54,64
9382,9382,0,d9a72d,1,1,51,62
9383,9383,0,d9a8bd,1,1,55,65
9384,9384,0,d9aa4d,1,1,55,65
9385,9385,0,d9abdd,1,1,55,65
9386,9386,0,d9ad6d,1,1,55,65
9387,9387,0,d9aefd,1,1,56,65
9388,9388,0,d9b08d,1,1,56,65
9389,9389,0,d9b21d,1,1,56,65
9390,9390,0,d9b3ad,1,1,56,65
9391,9391,0,d9b53d,1,1,55,65
9392,9392,0,d9b6cd,1,1,56,66
9393,9393,0,d9b85d,1,1,56,65
9394,9394,0,d9b9ed,1,1,56,66
9395,9395,0,d9bb7d,1,1,59,67
9396,9396,0,d9bd0d,1,1,59,69
9397,9397,0,d9be9d,1,1,5a,69
9398,9398,0,d9c02d,1,1,59,69
9399,9399,0,d9c1bd,1,1,5a,6a
9400,9400,0,d9c34d,1,1,59,69
9401,9401,0,d9c4dd,1,1,5a,69
9402,9402,0,d9c66d,1,1,5a,6a
9403,9403,0,d9c7fd,1,1,5a,6a
9404,9404,0,d9c98d,1,1,5a,6a
9405,9405,0,d9cb1d,1,1,5a,6a
9406,9406,0,d9ccad,1,1,5c,6c
9407,9407,0,d9ce3d,1,1,5a,6a
9408,9408,0,d9cfcd,1,1,5c,6d
9409,9409,0,d9d15d,1,1,5c,6a
9410,9410,0,d9d2ed,1,1,5a,6a
9411,9411,0,d9d47d,1,1,5c,6d
9412,9412,0,d9d60d,1,1,5d,6d
9413,9413,0,d9d79d,1,1,5d,6d
9414,9414,0,d9d92d,1,1,5c,6d
9415,9415,0,d9dabd,1,1,5d,6d
9416,9416,0,d9dc4d,1,1,5d,6d
9417,9417,0,d9dddd,1,1,5d,6d
9418,9418,0,d9df6d,1,1,5d,6e
9419,9419,0,d9e0fd,1,1,5d,6d
9420,9420,0,d9e28d,1,1,5e,6e
9421,9421,0,d9e41d,1,1,5e,6e
9422,9422,0,d9e5ad,1,1,5e,6f
9423,9423,0,d9e73d,1,1,5f,71
9424,9424,0,d9e8cd,1,1,5e,71
9425,9425,0,d9ea5d,1,1,60,71
9426,9426,0,d9ebed,1,1,60,71
9427,9427,0,d9ed7d,1,1,5f,71
9428,9428,0,d9ef0d,1,1,5f,71
9429,9429,0,d9f09d,1,1,60,71
9430,9430,0,d9f22d,1,1,60,71
9431,9431,0,d9f3bd,1,1,61,73
9432,9432,0,d9f54d,1,1,61,72
9433,9433,0,d9f6dd,1,1,61,73
9434,9434,0,d9f86d,1,1,62,75
9435,9435,0,d9f9fd,1,1,61,71
9436,9436,0,d9fb8d,1,1,61,72
9437,9437,0,d9fd1d,1,1,62,75
9438,9438,0,d9fead,1,1,62,75
9439,9439,0,da003d,1,1,62,76
9440,9440,0,da01cd,1,1,62,75
9441,9441,0,da035d,1,1,62,76
9442,9442,0,da04ed,1,1,64,77
9443,9443,0,da067d,1,1,64,77
9444,9444,0,da080d,1,1,64,78
9445,9445,0,da099d,1,1,65,79
9446,9446,0,da0b2d,1,1,64,79
9447,9447,0,da0cbd,1,1,64,79
9448,9448,0,da0e4d,1,1,65,79
9449,9449,0,da0fdd,1,1,65,79
9450,9450,0,da116d,1,1,65,7a
9451,9451,0,da12fd,1,1,65,79
9452,9452,0,da148d,1,1,65,7a
9453,9453,0,da161d,1,1,65,7a
9454,9454,0,da17ad,1,1,66,7b
9455,9455,0,da193d,1,1,67,7c
9456,9456,0,da1acd,1,1,67,7c
9457,9457,0,da1c5d,1,1,67,7c
9458,9458,0,da1ded,1,1,66,7b
9459,9459,0,da1f7d,1,1,67,7d
9460,9460,0,da210d,1,1,67,7d
9461,9461,0,da229d,1,1,67,7d
9462,9462,0,da242d,1,1,6a,7e
9463,9463,0,da25bd,1,1,6a,7d
9464,9464,0,da274d,1,1,6a,7d
9465,9465,0,da28dd,1,1,6a,7d
9466,9466,0,da2a6d,1,1,6a,7e
9467,9467,0,da2bfd,1,1,67,7d
9468,9468,0,da2d8d,1,1,6d,80
9469,9469,0,da2f1d,1,1,6c,7e
9470,9470,0,da30ad,1,1,6c,7e
9471,9471,0,da323d,1,1,6d,81
9472,9472,0,da33cd,1,1,6d,81
9473,9473,0,da355d,1,1,6d,81
9474,9474,0,da36ed,1,1,6d,81
9475,9475,0,da387d,1,1,6d,81
9476,9476,0,da3a0d,1,1,6d,81
9477,9477,0,da3b9d,1,1,6e,82
9478,9478,0,da3d2d,1,1,6d,81
9479,9479,0,da3ebd,1,1,70,82
9480,9480,0,da404d,1,1,6e,82
9481,9481,0,da41dd,1,1,70,84
9482,9482,0,da436d,1,1,71,83
9483,9483,0,da44fd,1,1,70,83
9484,9484,0,da468d,1,1,70,83
9485,9485,0,da481d,1,1,72,85
9486,9486,0,da49ad,1,1,71,84
9487,9487,0,da4b3d,1,1,72,85
9488,9488,0,da4ccd,1,1,72,85
9489,9489,0,da4e5d,1,1,71,85
9490,9490,0,da4fed,1,1,74,86
9491,9491,0,da517d,1,1,74,86
9492,9492,0,da530d,1,1,74,86
9493,9493,0,da549d,1,1,75,86
9494,9494,0,da562d,1,1,72,85
9495,9495,0,da57bd,1,1,76,87
9496,9496,0,da594d,1,1,76,88
9497,9497,0,da5add,1,1,76,88
9498,9498,0,da5c6d,1,1,76,88
9499,9499,0,da5dfd,1,1,76,88
9500,9500,0,da5f8d,1,1,76,88
9501,9501,0,da611d,1,1,76,88
9502,9502,0,da62ad,1,1,76,88
9503,9503,0,da643d,1,1,79,88
9504,9504,0,da65cd,1,1,79,88
9505,9505,0,da675d,1,1,79,89
9506,9506,0,da68ed,1,1,79,88
9507,9507,0,da6a7d,1,1,79,89
9508,9508,0,da6c0d,1,1,79,89
9509,9509,0,da6d9d,1,1,7a,8a
9510,9510,0,da6f2d,1,1,7a,8a
9511,9511,0,da70bd,1,1,79,89
9512,9512,0,da724d,1,1,79,89
9513,9513,0,da73dd,1,1,7a,8b
9514,9514,0,da756d,1,1,7d,8d
9515,9515,0,da76fd,1,1,7d,8e
9516,9516,0,da788d,1,1,7a,8b
9517,9517,0,da7a1d,1,1,7a,8a
9518,9518,0,da7bad,1,1,7d,8b
9519,9519,0,da7d3d,1,1,7b,8b
9520,9520,0,da7ecd,1,1,7d,8e
9521,9521,0,da805d,1,1,7d,8d
9522,9522,0,da81ed,1,1,7d,8e
9523,9523,0,da837d,1,1,7d,8e
9524,9524,0,da850d,1,1,7d,8e
9525,9525,0,da869d,1,1,7d,8e
9526,9526,0,da882d,1,1,7f,8f
9527,9527,0,da89bd,1,1,82,91
9528,9528,0,da8b4d,1,1,80,91
9529,9529,0,da8cdd,1,1,7f,90
9530,9530,0,da8e6d,1,1,80,91
9531,9531,0,da8ffd,1,1,82,91
9532,9532,0,da918d,1,1,82,91
9533,9533,0,da931d,1,1,82,91
9534,9534,0,da94ad,1,1,82,91
9535,9535,0,da963d,1,1,82,92
9536,9536,0,da97cd,1,1,82,91
9537,9537,0,da995d,1,1,85,92
9538,9538,0,da9aed,1,1,83,92
9539,9539,0,da9c7d,1,1,82,92
9540,9540,0,da9e0d,1,1,83,92
9541,9541,0,da9f9d,1,1,84,92
9542,9542,0,daa12d,1,1,85,92
9543,9543,0,daa2bd,1,1,85,95
9544,9544,0,daa44d,1,1,85,95
9545,9545,0,daa5dd,1,1,85,95
9546,9546,0,daa76d,1,1,86,95
9547,9547,0,daa8fd,1,1,88,97
9548,9548,0,daaa8d,1,1,86,96
9549,9549,0,daac1d,1,1,86,96
9550,9550,0,daadad,1,1,86,96
9551,9551,0,daaf3d,1,1,86,96
9552,9552,0,dab0cd,1,1,88,99
9553,9553,0,dab25d,1,1,88,98
9554,9554,0,dab3ed,1,1,88,97
9555,9555,0,dab57d,1,1,88,99
9556,9556,0,dab70d,1,1,88,9a
9557,9557,0,dab89d,1,1,89,9a
9558,9558,0,daba2d,1,1,88,99
9559,9559,0,dabbbd,1,1,89,9a
9560,9560,0,dabd4d,1,1,88,99
9561,9561,0,dabedd,1,1,89,9c
9562,9562,0,dac06d,1,1,89,9a
9563,9563,0,dac1fd,1,1,89,9d
9564,9564,0,dac38d,1,1,89,9a
9565,9565,0,dac51d,1,1,89,9d
9566,9566,0,dac6ad,1,1,8b,9d
9567,9567,0,dac83d,1,1,89,9d
9568,9568,0,dac9cd,1,1,8c,9d
9569,9569,0,dacb5d,1,1,8b,9d
9570,9570,0,dacced,1,1,8c,9d
9571,9571,0,dace7d,1,1,8c,9d
9572,9572,0,dad00d,1,1,8d,9e
9573,9573,0,dad19d,1,0,8e,9e
9574,9574,0,dad32d,1,1,8c,9d
9575,9575,0,dad4bd,1,0,8f,9e
9576,9576,0,dad64d,1,0,8f,9e
9577,9577,0,dad7dd,1,0,8f,a1
9578,9578,0,dad96d,1,0,8f,a1
9579,9579,0,dadafd,1,0,8f,a1
9580,9580,0,dadc8d,1,0,8f,9e
9581,9581,0,dade1d,1,0,91,a1
9582,9582,0,dadfad,1,0,91,a1
9583,9583,0,dae13d,1,0,92,a1
9584,9584,0,dae2cd,1,0,91,a1
9585,9585,0,dae45d,1,0,92,a2
9586,9586,0,dae5ed,1,0,93,a2
9587,9587,0,dae77d,1,0,95,a2
9588,9588,0,dae90d,1,0,95,a2
9589,9589,0,daea9d,1,0,93,a2
9590,9590,0,daec2d,1,0,93,a2
9591,9591,0,daedbd,1,0,95,a2
9592,9592,0,daef4d,1,0,95,a2
9593,9593,0,daf0dd,1,0,95,a5
9594,9594,0,daf26d,1,0,95,a5
9595,9595,0,daf3fd,1,0,95,a5
9596,9596,0,daf58d,1,0,96,a5
9597,9597,0,daf71d,1,0,96,a5
9598,9598,0,daf8ad,1,0,96,a5
9599,9599,0,dafa3d,1,0,98,a7
9600,9600,0,dafbcd,1,0,97,a6
