Sample in Buffer,Sample in Window,TRIGGER,ctime400[23:0],tdc_dvalid_1[0:0],tdc_dvalid[1:1],fine_time_0[7:0],fine_time_1[7:0]
9199,9199,0,4a30fd,1,1,0e,21
9200,9200,0,4a328d,1,1,11,21
9201,9201,0,4a341d,1,1,11,22
9202,9202,0,4a35ad,1,1,0e,21
9203,9203,0,4a373d,1,1,11,22
9204,9204,0,4a38cd,1,1,11,22
9205,9205,0,4a3a5d,1,1,11,22
9206,9206,0,4a3bed,1,1,12,25
9207,9207,0,4a3d7d,1,1,11,22
9208,9208,0,4a3f0d,1,1,13,25
9209,9209,0,4a409d,1,1,12,25
9210,9210,0,4a422d,1,1,12,24
9211,9211,0,4a43bd,1,1,12,25
9212,9212,0,4a454d,1,1,12,25
9213,9213,0,4a46dd,1,1,12,25
9214,9214,0,4a486d,1,1,12,25
9215,9215,0,4a49fd,1,1,15,26
9216,9216,0,4a4b8d,1,1,15,26
9217,9217,0,4a4d1d,1,1,15,26
9218,9218,0,4a4ead,1,1,15,27
9219,9219,0,4a503d,1,1,15,27
9220,9220,0,4a51cd,1,1,15,26
9221,9221,0,4a535d,1,1,15,26
9222,9222,0,4a54ed,1,1,16,29
9223,9223,0,4a567d,1,1,15,27
9224,9224,0,4a580d,1,1,16,29
9225,9225,0,4a599d,1,1,15,27
9226,9226,0,4a5b2d,1,1,16,29
9227,9227,0,4a5cbd,1,1,16,29
9228,9228,0,4a5e4d,1,1,18,29
9229,9229,0,4a5fdd,1,1,19,2a
9230,9230,0,4a616d,1,1,19,29
9231,9231,0,4a62fd,1,1,19,2a
9232,9232,0,4a648d,1,1,19,2a
9233,9233,0,4a661d,1,1,1a,2d
9234,9234,0,4a67ad,1,1,1a,2b
9235,9235,0,4a693d,1,1,1a,2d
9236,9236,0,4a6acd,1,1,19,2a
9237,9237,0,4a6c5d,1,1,1a,2d
9238,9238,0,4a6ded,1,1,1a,2d
9239,9239,0,4a6f7d,1,1,1c,2d
9240,9240,0,4a710d,1,1,1d,2e
9241,9241,0,4a729d,1,1,1c,2e
9242,9242,0,4a742d,1,1,1d,2f
9243,9243,0,4a75bd,1,1,1c,2d
9244,9244,0,4a774d,1,1,1d,2e
9245,9245,0,4a78dd,1,1,1d,31
9246,9246,0,4a7a6d,1,1,1d,31
9247,9247,0,4a7bfd,1,1,1e,31
9248,9248,0,4a7d8d,1,1,1e,31
9249,9249,0,4a7f1d,1,1,1f,31
9250,9250,0,4a80ad,1,1,1f,31
9251,9251,0,4a823d,1,1,21,32
9252,9252,0,4a83cd,1,1,20,32
9253,9253,0,4a855d,1,1,21,33
9254,9254,0,4a86ed,1,1,21,32
9255,9255,0,4a887d,1,1,1e,31
9256,9256,0,4a8a0d,1,1,22,34
9257,9257,0,4a8b9d,1,1,21,35
9258,9258,0,4a8d2d,1,1,21,33
9259,9259,0,4a8ebd,1,1,21,33
9260,9260,0,4a904d,1,1,22,35
9261,9261,0,4a91dd,1,1,22,35
9262,9262,0,4a936d,1,1,23,36
9263,9263,0,4a94fd,1,1,22,35
9264,9264,0,4a968d,1,1,25,36
9265,9265,0,4a981d,1,1,25,37
9266,9266,0,4a99ad,1,1,24,36
9267,9267,0,4a9b3d,1,1,25,38
9268,9268,0,4a9ccd,1,1,25,38
9269,9269,0,4a9e5d,1,1,25,38
9270,9270,0,4a9fed,1,1,25,38
9271,9271,0,4aa17d,1,1,25,38
9272,9272,0,4aa30d,1,1,25,38
9273,9273,0,4aa49d,1,1,26,39
9274,9274,0,4aa62d,1,1,26,39
9275,9275,0,4aa7bd,1,1,26,39
9276,9276,0,4aa94d,1,1,26,39
9277,9277,0,4aaadd,1,1,26,39
9278,9278,0,4aac6d,1,1,27,39
9279,9279,0,4aadfd,1,1,27,39
9280,9280,0,4aaf8d,1,1,28,3a
9281,9281,0,4ab11d,1,1,29,3a
9282,9282,0,4ab2ad,1,1,29,3a
9283,9283,0,4ab43d,1,1,29,3a
9284,9284,0,4ab5cd,1,1,29,3d
9285,9285,0,4ab75d,1,1,29,3a
9286,9286,0,4ab8ed,1,1,29,3d
9287,9287,0,4aba7d,1,1,29,3b
9288,9288,0,4abc0d,1,1,2b,3d
9289,9289,0,4abd9d,1,1,29,3d
9290,9290,0,4abf2d,1,1,2b,3d
9291,9291,0,4ac0bd,1,1,2d,3f
9292,9292,0,4ac24d,1,1,2b,3e
9293,9293,0,4ac3dd,1,1,2c,3f
9294,9294,0,4ac56d,1,1,2d,3f
9295,9295,0,4ac6fd,1,1,2d,3f
9296,9296,0,4ac88d,1,1,2d,3f
9297,9297,0,4aca1d,1,1,2d,3f
9298,9298,0,4acbad,1,1,2e,41
9299,9299,0,4acd3d,1,1,2e,41
9300,9300,0,4acecd,1,1,2e,42
9301,9301,0,4ad05d,1,1,2e,41
9302,9302,0,4ad1ed,1,1,2e,42
9303,9303,0,4ad37d,1,1,30,42
9304,9304,0,4ad50d,1,1,31,44
9305,9305,0,4ad69d,1,1,31,43
9306,9306,0,4ad82d,1,1,31,44
9307,9307,0,4ad9bd,1,1,31,44
9308,9308,0,4adb4d,1,1,31,44
9309,9309,0,4adcdd,1,1,32,44
9310,9310,0,4ade6d,1,1,33,45
9311,9311,0,4adffd,1,1,32,44
9312,9312,0,4ae18d,1,1,33,45
9313,9313,0,4ae31d,1,1,34,45
9314,9314,0,4ae4ad,1,1,33,45
9315,9315,0,4ae63d,1,1,35,46
9316,9316,0,4ae7cd,1,1,33,45
9317,9317,0,4ae95d,1,1,38,47
9318,9318,0,4aeaed,1,1,36,46
9319,9319,0,4aec7d,1,1,35,46
9320,9320,0,4aee0d,1,1,33,45
9321,9321,0,4aef9d,1,1,37,47
9322,9322,0,4af12d,1,1,38,48
9323,9323,0,4af2bd,1,1,38,49
9324,9324,0,4af44d,1,1,38,48
9325,9325,0,4af5dd,1,1,39,4c
9326,9326,0,4af76d,1,1,38,4a
9327,9327,0,4af8fd,1,1,38,48
9328,9328,0,4afa8d,1,1,39,4d
9329,9329,0,4afc1d,1,1,39,4b
9330,9330,0,4afdad,1,1,39,4c
9331,9331,0,4aff3d,1,1,39,4c
9332,9332,0,4b00cd,1,1,39,4d
9333,9333,0,4b025d,1,1,3a,4d
9334,9334,0,4b03ed,1,1,3a,4d
9335,9335,0,4b057d,1,1,39,4d
9336,9336,0,4b070d,1,1,3a,4d
9337,9337,0,4b089d,1,1,3a,4d
9338,9338,0,4b0a2d,1,1,3a,4e
9339,9339,0,4b0bbd,1,1,3a,4d
9340,9340,0,4b0d4d,1,1,3d,4e
9341,9341,0,4b0edd,1,1,3d,4f
9342,9342,0,4b106d,1,1,3d,50
9343,9343,0,4b11fd,1,1,3d,51
9344,9344,0,4b138d,1,1,3d,50
9345,9345,0,4b151d,1,1,3e,52
9346,9346,0,4b16ad,1,1,3e,51
9347,9347,0,4b183d,1,1,3f,52
9348,9348,0,4b19cd,1,1,3e,52
9349,9349,0,4b1b5d,1,1,3f,52
9350,9350,0,4b1ced,1,1,3f,52
9351,9351,0,4b1e7d,1,1,3e,51
9352,9352,0,4b200d,1,1,41,55
9353,9353,0,4b219d,1,1,3f,52
9354,9354,0,4b232d,1,1,42,55
9355,9355,0,4b24bd,1,1,41,54
9356,9356,0,4b264d,1,1,42,55
9357,9357,0,4b27dd,1,1,42,55
9358,9358,0,4b296d,1,1,42,55
9359,9359,0,4b2afd,1,1,43,55
9360,9360,0,4b2c8d,1,1,42,55
9361,9361,0,4b2e1d,1,1,45,56
9362,9362,0,4b2fad,1,1,44,55
9363,9363,0,4b313d,1,1,44,56
9364,9364,0,4b32cd,1,1,45,56
9365,9365,0,4b345d,1,1,45,58
9366,9366,0,4b35ed,1,1,45,56
9367,9367,0,4b377d,1,1,46,59
9368,9368,0,4b390d,1,1,46,59
9369,9369,0,4b3a9d,1,1,45,57
9370,9370,0,4b3c2d,1,1,46,59
9371,9371,0,4b3dbd,1,1,46,59
9372,9372,0,4b3f4d,1,1,46,59
9373,9373,0,4b40dd,1,1,46,59
9374,9374,0,4b426d,1,1,48,5a
9375,9375,0,4b43fd,1,1,48,5a
9376,9376,0,4b458d,1,1,48,5a
9377,9377,0,4b471d,1,1,49,5a
9378,9378,0,4b48ad,1,1,49,5a
9379,9379,0,4b4a3d,1,1,49,5b
9380,9380,0,4b4bcd,1,1,49,5a
9381,9381,0,4b4d5d,1,1,49,5d
9382,9382,0,4b4eed,1,1,49,5a
9383,9383,0,4b507d,1,1,4a,5d
9384,9384,0,4b520d,1,1,4a,5d
9385,9385,0,4b539d,1,1,4c,5e
9386,9386,0,4b552d,1,1,4b,5d
9387,9387,0,4b56bd,1,1,4c,5e
9388,9388,0,4b584d,1,1,4d,61
9389,9389,0,4b59dd,1,1,4a,5d
9390,9390,0,4b5b6d,1,1,4d,5f
9391,9391,0,4b5cfd,1,1,4d,5e
9392,9392,0,4b5e8d,1,1,4d,5e
9393,9393,0,4b601d,1,1,4c,5e
9394,9394,0,4b61ad,1,1,4e,61
9395,9395,0,4b633d,1,1,4e,61
9396,9396,0,4b64cd,1,1,4e,61
9397,9397,0,4b665d,1,1,4e,61
9398,9398,0,4b67ed,1,1,4e,61
9399,9399,0,4b697d,1,1,51,62
9400,9400,0,4b6b0d,1,1,51,62
9401,9401,0,4b6c9d,1,1,51,61
9402,9402,0,4b6e2d,1,1,51,62
9403,9403,0,4b6fbd,1,1,52,63
9404,9404,0,4b714d,1,1,51,62
9405,9405,0,4b72dd,1,1,51,62
9406,9406,0,4b746d,1,1,52,62
9407,9407,0,4b75fd,1,1,52,64
9408,9408,0,4b778d,1,1,52,63
9409,9409,0,4b791d,1,1,52,63
9410,9410,0,4b7aad,1,1,55,65
9411,9411,0,4b7c3d,1,1,52,64
9412,9412,0,4b7dcd,1,1,55,65
9413,9413,0,4b7f5d,1,1,56,65
9414,9414,0,4b80ed,1,1,55,65
9415,9415,0,4b827d,1,1,56,65
9416,9416,0,4b840d,1,1,56,65
9417,9417,0,4b859d,1,1,56,66
9418,9418,0,4b872d,1,1,56,66
9419,9419,0,4b88bd,1,1,56,65
9420,9420,0,4b8a4d,1,1,56,65
9421,9421,0,4b8bdd,1,1,59,67
9422,9422,0,4b8d6d,1,1,56,66
9423,9423,0,4b8efd,1,1,56,66
9424,9424,0,4b908d,1,1,59,69
9425,9425,0,4b921d,1,1,58,67
9426,9426,0,4b93ad,1,1,59,69
9427,9427,0,4b953d,1,1,59,69
9428,9428,0,4b96cd,1,1,5a,69
9429,9429,0,4b985d,1,1,59,69
9430,9430,0,4b99ed,1,1,5a,6a
9431,9431,0,4b9b7d,1,1,5a,69
9432,9432,0,4b9d0d,1,1,5c,6c
9433,9433,0,4b9e9d,1,1,5c,6b
9434,9434,0,4ba02d,1,1,5a,6a
9435,9435,0,4ba1bd,1,1,5c,6c
9436,9436,0,4ba34d,1,1,5c,6c
9437,9437,0,4ba4dd,1,1,5c,6d
9438,9438,0,4ba66d,1,1,5d,6d
9439,9439,0,4ba7fd,1,1,5d,6d
9440,9440,0,4ba98d,1,1,5c,6d
9441,9441,0,4bab1d,1,1,5d,6d
9442,9442,0,4bacad,1,1,5d,6e
9443,9443,0,4bae3d,1,1,5d,6e
9444,9444,0,4bafcd,1,1,5d,6d
9445,9445,0,4bb15d,1,1,5e,6f
9446,9446,0,4bb2ed,1,1,5d,6e
9447,9447,0,4bb47d,1,1,5e,6e
9448,9448,0,4bb60d,1,1,5e,6f
9449,9449,0,4bb79d,1,1,5e,71
9450,9450,0,4bb92d,1,1,5e,71
9451,9451,0,4bbabd,1,1,5e,71
9452,9452,0,4bbc4d,1,1,5f,71
9453,9453,0,4bbddd,1,1,60,71
9454,9454,0,4bbf6d,1,1,60,71
9455,9455,0,4bc0fd,1,1,60,71
9456,9456,0,4bc28d,1,1,61,72
9457,9457,0,4bc41d,1,1,60,71
9458,9458,0,4bc5ad,1,1,60,71
9459,9459,0,4bc73d,1,1,61,73
9460,9460,0,4bc8cd,1,1,61,75
9461,9461,0,4bca5d,1,1,61,73
9462,9462,0,4bcbed,1,1,61,73
9463,9463,0,4bcd7d,1,1,61,72
9464,9464,0,4bcf0d,1,1,62,75
9465,9465,0,4bd09d,1,1,62,74
9466,9466,0,4bd22d,1,1,61,74
9467,9467,0,4bd3bd,1,1,62,76
9468,9468,0,4bd54d,1,1,62,76
9469,9469,0,4bd6dd,1,1,63,76
9470,9470,0,4bd86d,1,1,64,78
9471,9471,0,4bd9fd,1,1,64,78
9472,9472,0,4bdb8d,1,1,64,76
9473,9473,0,4bdd1d,1,1,64,79
9474,9474,0,4bdead,1,1,64,79
9475,9475,0,4be03d,1,1,65,79
9476,9476,0,4be1cd,1,1,64,79
9477,9477,0,4be35d,1,1,65,79
9478,9478,0,4be4ed,1,1,65,7a
9479,9479,0,4be67d,1,1,65,79
9480,9480,0,4be80d,1,1,65,7a
9481,9481,0,4be99d,1,1,66,7b
9482,9482,0,4beb2d,1,1,66,7b
9483,9483,0,4becbd,1,1,66,7b
9484,9484,0,4bee4d,1,1,67,7c
9485,9485,0,4befdd,1,1,66,7b
9486,9486,0,4bf16d,1,1,67,7c
9487,9487,0,4bf2fd,1,1,67,7d
9488,9488,0,4bf48d,1,1,67,7d
9489,9489,0,4bf61d,1,1,6a,7d
9490,9490,0,4bf7ad,1,1,68,7d
9491,9491,0,4bf93d,1,1,6a,7d
9492,9492,0,4bfacd,1,1,67,7d
9493,9493,0,4bfc5d,1,1,69,7d
9494,9494,0,4bfded,1,1,6b,7e
9495,9495,0,4bff7d,1,1,6a,7e
9496,9496,0,4c010d,1,1,6b,7e
9497,9497,0,4c029d,1,1,6c,7e
9498,9498,0,4c042d,1,1,6d,7f
9499,9499,0,4c05bd,1,1,6d,81
9500,9500,0,4c074d,1,1,6d,81
9501,9501,0,4c08dd,1,1,6d,80
9502,9502,0,4c0a6d,1,1,6d,81
9503,9503,0,4c0bfd,1,1,6d,81
9504,9504,0,4c0d8d,1,1,6d,81
9505,9505,0,4c0f1d,1,1,6f,82
9506,9506,0,4c10ad,1,1,6d,81
9507,9507,0,4c123d,1,1,6f,82
9508,9508,0,4c13cd,1,1,6f,82
9509,9509,0,4c155d,1,1,6e,82
9510,9510,0,4c16ed,1,1,6f,82
9511,9511,0,4c187d,1,1,70,83
9512,9512,0,4c1a0d,1,1,70,83
9513,9513,0,4c1b9d,1,1,70,83
9514,9514,0,4c1d2d,1,1,71,85
9515,9515,0,4c1ebd,1,1,70,82
9516,9516,0,4c204d,1,1,72,86
9517,9517,0,4c21dd,1,1,71,85
9518,9518,0,4c236d,1,1,72,85
9519,9519,0,4c24fd,1,1,75,86
9520,9520,0,4c268d,1,1,75,86
9521,9521,0,4c281d,1,1,72,85
9522,9522,0,4c29ad,1,1,75,86
9523,9523,0,4c2b3d,1,1,75,86
9524,9524,0,4c2ccd,1,1,75,86
9525,9525,0,4c2e5d,1,1,73,85
9526,9526,0,4c2fed,1,1,76,88
9527,9527,0,4c317d,1,1,76,88
9528,9528,0,4c330d,1,1,76,88
9529,9529,0,4c349d,1,1,78,88
9530,9530,0,4c362d,1,1,76,88
9531,9531,0,4c37bd,1,1,77,88
9532,9532,0,4c394d,1,1,79,89
9533,9533,0,4c3add,1,1,79,89
9534,9534,0,4c3c6d,1,1,77,88
9535,9535,0,4c3dfd,1,1,79,89
9536,9536,0,4c3f8d,1,1,79,89
9537,9537,0,4c411d,1,1,79,89
9538,9538,0,4c42ad,1,1,79,89
9539,9539,0,4c443d,1,1,79,89
9540,9540,0,4c45cd,1,1,79,89
9541,9541,0,4c475d,1,1,7a,89
9542,9542,0,4c48ed,1,1,7a,8a
9543,9543,0,4c4a7d,1,1,79,89
9544,9544,0,4c4c0d,1,1,7a,8a
9545,9545,0,4c4d9d,1,1,7d,8d
9546,9546,0,4c4f2d,1,1,7d,8d
9547,9547,0,4c50bd,1,1,7d,8d
9548,9548,0,4c524d,1,1,7d,8d
9549,9549,0,4c53dd,1,1,7d,8e
9550,9550,0,4c556d,1,1,7d,8e
9551,9551,0,4c56fd,1,1,7d,8e
9552,9552,0,4c588d,1,1,7d,8d
9553,9553,0,4c5a1d,1,1,7f,8f
9554,9554,0,4c5bad,1,1,7d,8d
9555,9555,0,4c5d3d,1,1,7f,90
9556,9556,0,4c5ecd,1,1,80,91
9557,9557,0,4c605d,1,1,7f,90
9558,9558,0,4c61ed,1,1,80,91
9559,9559,0,4c637d,1,1,7f,90
9560,9560,0,4c650d,1,1,82,91
9561,9561,0,4c669d,1,1,82,91
9562,9562,0,4c682d,1,1,82,92
9563,9563,0,4c69bd,1,1,80,91
9564,9564,0,4c6b4d,1,1,82,92
9565,9565,0,4c6cdd,1,1,82,91
9566,9566,0,4c6e6d,1,1,82,92
9567,9567,0,4c6ffd,1,1,85,92
9568,9568,0,4c718d,1,1,84,92
9569,9569,0,4c731d,1,1,85,95
9570,9570,0,4c74ad,1,1,85,92
9571,9571,0,4c763d,1,1,85,95
9572,9572,0,4c77cd,1,1,85,95
9573,9573,0,4c795d,1,1,85,95
9574,9574,0,4c7aed,1,1,86,95
9575,9575,0,4c7c7d,1,1,86,96
9576,9576,0,4c7e0d,1,1,86,96
9577,9577,0,4c7f9d,1,1,86,96
9578,9578,0,4c812d,1,1,86,96
9579,9579,0,4c82bd,1,1,86,96
9580,9580,0,4c844d,1,1,86,96
9581,9581,0,4c85dd,1,1,88,98
9582,9582,0,4c876d,1,1,88,99
9583,9583,0,4c88fd,1,1,88,99
9584,9584,0,4c8a8d,1,1,88,99
9585,9585,0,4c8c1d,1,1,89,9a
9586,9586,0,4c8dad,1,1,89,9a
9587,9587,0,4c8f3d,1,1,89,99
9588,9588,0,4c90cd,1,1,89,9a
9589,9589,0,4c925d,1,1,89,9a
9590,9590,0,4c93ed,1,1,89,9a
9591,9591,0,4c957d,1,1,8a,9d
9592,9592,0,4c970d,1,1,89,9d
9593,9593,0,4c989d,1,1,89,9d
9594,9594,0,4c9a2d,1,1,8a,9d
9595,9595,0,4c9bbd,1,1,8b,9d
9596,9596,0,4c9d4d,1,1,8c,9d
9597,9597,0,4c9edd,1,1,8c,9d
9598,9598,0,4ca06d,1,1,8d,9d
9599,9599,0,4ca1fd,1,1,8d,9e
9600,9600,0,4ca38d,1,1,8e,9e
9601,9601,0,4ca51d,1,1,8e,9e
9602,9602,0,4ca6ad,1,1,8e,9e
9603,9603,0,4ca83d,1,0,8f,9e
9604,9604,0,4ca9cd,1,0,8f,a1
9605,9605,0,4cab5d,1,0,91,a1
9606,9606,0,4caced,1,0,91,a1
9607,9607,0,4cae7d,1,0,8f,a1
9608,9608,0,4cb00d,1,0,91,a1
9609,9609,0,4cb19d,1,0,92,a1
9610,9610,0,4cb32d,1,0,91,a1
9611,9611,0,4cb4bd,1,0,91,a1
9612,9612,0,4cb64d,1,0,91,a1
9613,9613,0,4cb7dd,1,0,92,a1
9614,9614,0,4cb96d,1,0,91,a1
9615,9615,0,4cbafd,1,0,95,a2
9616,9616,0,4cbc8d,1,0,95,a2
9617,9617,0,4cbe1d,1,0,95,a2
9618,9618,0,4cbfad,1,0,95,a2
9619,9619,0,4cc13d,1,0,95,a5
9620,9620,0,4cc2cd,1,0,95,a5
9621,9621,0,4cc45d,1,0,95,a5
9622,9622,0,4cc5ed,1,0,95,a5
9623,9623,0,4cc77d,1,0,95,a3
9624,9624,0,4cc90d,1,0,97,a6
9625,9625,0,4cca9d,1,0,96,a6
9626,9626,0,4ccc2d,1,0,97,a6
9627,9627,0,4ccdbd,1,0,97,a6
9628,9628,0,4ccf4d,1,0,98,a7
9629,9629,0,4cd0dd,1,0,99,a8
9630,9630,0,4cd26d,1,0,99,a7
9631,9631,0,4cd3fd,1,0,98,a6
9632,9632,0,4cd58d,1,0,99,a7
9633,9633,0,4cd71d,1,0,99,a9
9634,9634,0,4cd8ad,1,0,9a,aa
9635,9635,0,4cda3d,1,0,99,a9
9636,9636,0,4cdbcd,1,0,9a,aa
9637,9637,0,4cdd5d,1,0,9a,aa
9638,9638,0,4cdeed,1,0,99,a9
9639,9639,0,4ce07d,1,0,9a,aa
9640,9640,0,4ce20d,1,0,9a,aa
9641,9641,0,4ce39d,1,0,9a,aa
9642,9642,0,4ce52d,1,0,9c,ac
9643,9643,0,4ce6bd,1,0,9c,ad
9644,9644,0,4ce84d,1,0,9c,ac
9645,9645,0,4ce9dd,1,0,9c,ad
9646,9646,0,4ceb6d,1,0,9c,ad
9647,9647,0,4cecfd,1,0,9c,ad
9648,9648,0,4cee8d,1,0,9c,ad
9649,9649,0,4cf01d,1,0,9c,ad
9650,9650,0,4cf1ad,1,0,9d,ae
9651,9651,0,4cf33d,1,0,9d,ad
9652,9652,0,4cf4cd,1,0,9d,ae
9653,9653,0,4cf65d,1,0,9d,ae
9654,9654,0,4cf7ed,1,0,9e,b1
9655,9655,0,4cf97d,1,0,9d,af
9656,9656,0,4cfb0d,1,0,9d,ae
9657,9657,0,4cfc9d,1,0,9d,af
9658,9658,0,4cfe2d,1,0,9d,b0
9659,9659,0,4cffbd,1,0,9d,af
9660,9660,0,4d014d,1,0,9e,b1
9661,9661,0,4d02dd,1,0,9f,b1
9662,9662,0,4d046c,1,1,04,13
9663,9663,0,4d05fc,1,1,04,15
9664,9664,0,4d078c,1,1,04,14
9665,9665,0,4d091c,1,1,04,14
9666,9666,0,4d0aac,1,1,05,15
9667,9667,0,4d0c3c,1,1,05,15
9668,9668,0,4d0dcc,1,1,05,16
9669,9669,0,4d0f5c,1,1,05,16
9670,9670,0,4d10ec,1,1,05,16
9671,9671,0,4d127c,1,1,05,17
9672,9672,0,4d140c,1,1,04,15
9673,9673,0,4d159c,1,1,05,16
9674,9674,0,4d172c,1,1,05,16
9675,9675,0,4d18bc,1,1,05,19
9676,9676,0,4d1a4c,1,1,06,19
9677,9677,0,4d1bdc,1,1,05,16
9678,9678,0,4d1d6c,1,1,05,19
9679,9679,0,4d1efc,1,1,06,19
9680,9680,0,4d208c,1,1,06,19
9681,9681,0,4d221c,1,1,09,1a
9682,9682,0,4d23ac,1,1,06,19
9683,9683,0,4d253c,1,1,09,1a
9684,9684,0,4d26cc,1,1,09,1a
9685,9685,0,4d285c,1,1,09,1a
9686,9686,0,4d29ec,1,1,09,1a
9687,9687,0,4d2b7c,1,1,09,1a
9688,9688,0,4d2d0c,1,1,09,1a
9689,9689,0,4d2e9c,1,1,0a,1d
9690,9690,0,4d302c,1,1,0a,1d
9691,9691,0,4d31bc,1,1,0a,1d
9692,9692,0,4d334c,1,1,0d,1d
9693,9693,0,4d34dc,1,1,0a,1d
9694,9694,0,4d366c,1,1,0d,1e
9695,9695,0,4d37fc,1,1,0d,1e
9696,9696,0,4d398c,1,1,0d,1e
9697,9697,0,4d3b1c,1,1,0d,1e
9698,9698,0,4d3cac,1,1,0d,1e
9699,9699,0,4d3e3c,1,1,0d,1e
9700,9700,0,4d3fcc,1,1,0e,1f
9701,9701,0,4d415c,1,1,0e,1f
9702,9702,0,4d42ec,1,1,0e,21
9703,9703,0,4d447c,1,1,0d,1e
9704,9704,0,4d460c,1,1,0e,21
9705,9705,0,4d479c,1,1,0d,1e
9706,9706,0,4d492c,1,1,0e,21
9707,9707,0,4d4abc,1,1,11,21
9708,9708,0,4d4c4c,1,1,11,22
9709,9709,0,4d4ddc,1,1,11,21
9710,9710,0,4d4f6c,1,1,11,21
9711,9711,0,4d50fc,1,1,11,22
9712,9712,0,4d528c,1,1,12,25
9713,9713,0,4d541c,1,1,12,25
9714,9714,0,4d55ac,1,1,11,24
9715,9715,0,4d573c,1,1,11,23
9716,9716,0,4d58cc,1,1,13,25
9717,9717,0,4d5a5c,1,1,11,24
9718,9718,0,4d5bec,1,1,14,25
9719,9719,0,4d5d7c,1,1,12,25
9720,9720,0,4d5f0c,1,1,15,26
9721,9721,0,4d609c,1,1,13,25
9722,9722,0,4d622c,1,1,12,25
9723,9723,0,4d63bc,1,1,15,26
9724,9724,0,4d654c,1,1,15,27
9725,9725,0,4d66dc,1,1,15,28
9726,9726,0,4d686c,1,1,15,28
9727,9727,0,4d69fc,1,1,15,26
9728,9728,0,4d6b8c,1,1,15,26
9729,9729,0,4d6d1c,1,1,15,27
9730,9730,0,4d6eac,1,1,16,29
9731,9731,0,4d703c,1,1,15,28
9732,9732,0,4d71cc,1,1,17,29
9733,9733,0,4d735c,1,1,17,29
9734,9734,0,4d74ec,1,1,19,2a
9735,9735,0,4d767c,1,1,19,2a
9736,9736,0,4d780c,1,1,1a,2c
9737,9737,0,4d799c,1,1,19,2a
9738,9738,0,4d7b2c,1,1,19,2a
9739,9739,0,4d7cbc,1,1,1a,2a
9740,9740,0,4d7e4c,1,1,1a,2a
9741,9741,0,4d7fdc,1,1,1a,2a
9742,9742,0,4d816c,1,1,1a,2d
9743,9743,0,4d82fc,1,1,1a,2d
9744,9744,0,4d848c,1,1,1a,2d
9745,9745,0,4d861c,1,1,1d,2e
9746,9746,0,4d87ac,1,1,1c,2e
9747,9747,0,4d893c,1,1,1d,2e
9748,9748,0,4d8acc,1,1,1d,2e
9749,9749,0,4d8c5c,1,1,1d,2f
9750,9750,0,4d8dec,1,1,1d,31
9751,9751,0,4d8f7c,1,1,1d,30
9752,9752,0,4d910c,1,1,21,31
9753,9753,0,4d929c,1,1,1e,31
9754,9754,0,4d942c,1,1,1d,31
9755,9755,0,4d95bc,1,1,1f,31
9756,9756,0,4d974c,1,1,21,32
9757,9757,0,4d98dc,1,1,20,31
9758,9758,0,4d9a6c,1,1,1e,31
9759,9759,0,4d9bfc,1,1,1f,31
9760,9760,0,4d9d8c,1,1,21,33
9761,9761,0,4d9f1c,1,1,22,34
9762,9762,0,4da0ac,1,1,22,35
9763,9763,0,4da23c,1,1,22,34
9764,9764,0,4da3cc,1,1,21,34
9765,9765,0,4da55c,1,1,22,35
9766,9766,0,4da6ec,1,1,21,34
9767,9767,0,4da87c,1,1,24,36
9768,9768,0,4daa0c,1,1,22,35
9769,9769,0,4dab9c,1,1,25,37
9770,9770,0,4dad2c,1,1,24,36
9771,9771,0,4daebc,1,1,22,35
9772,9772,0,4db04c,1,1,25,36
9773,9773,0,4db1dc,1,1,25,38
9774,9774,0,4db36c,1,1,25,37
9775,9775,0,4db4fc,1,1,25,37
9776,9776,0,4db68c,1,1,25,37
9777,9777,0,4db81c,1,1,26,39
9778,9778,0,4db9ac,1,1,25,39
9779,9779,0,4dbb3c,1,1,26,39
9780,9780,0,4dbccc,1,1,26,39
9781,9781,0,4dbe5c,1,1,26,39
9782,9782,0,4dbfec,1,1,27,39
9783,9783,0,4dc17c,1,1,28,3a
9784,9784,0,4dc30c,1,1,28,39
9785,9785,0,4dc49c,1,1,29,3a
9786,9786,0,4dc62c,1,1,28,3a
9787,9787,0,4dc7bc,1,1,29,3a
9788,9788,0,4dc94c,1,1,29,3d
9789,9789,0,4dcadc,1,1,29,3d
9790,9790,0,4dcc6c,1,1,29,3a
9791,9791,0,4dcdfc,1,1,2a,3d
9792,9792,0,4dcf8c,1,1,29,3b
9793,9793,0,4dd11c,1,1,2b,3d
9794,9794,0,4dd2ac,1,1,29,3d
9795,9795,0,4dd43c,1,1,2b,3d
9796,9796,0,4dd5cc,1,1,2a,3d
9797,9797,0,4dd75c,1,1,2b,3d
9798,9798,0,4dd8ec,1,1,2c,3f
9799,9799,0,4dda7c,1,1,2d,3f
9800,9800,0,4ddc0c,1,1,2e,41
9801,9801,0,4ddd9c,1,1,2d,3f
9802,9802,0,4ddf2c,1,1,2c,3f
9803,9803,0,4de0bc,1,1,2e,41
9804,9804,0,4de24c,1,1,30,42
9805,9805,0,4de3dc,1,1,2e,42
9806,9806,0,4de56c,1,1,30,42
9807,9807,0,4de6fc,1,1,2e,42
9808,9808,0,4de88c,1,1,30,43
9809,9809,0,4dea1c,1,1,31,43
