Model,MSO44
1.70785000e-07,-7.20000000e-02
1.70945000e-07,-6.40000000e-02
1.71105000e-07,-6.40000000e-02
1.71265000e-07,-7.20000000e-02
1.71425000e-07,-7.20000000e-02
1.71585000e-07,-7.20000000e-02
1.71745000e-07,-7.20000000e-02
1.71905000e-07,-7.20000000e-02
1.72065000e-07,-7.20000000e-02
1.72225000e-07,-6.40000000e-02
1.72385000e-07,-6.40000000e-02
1.72545000e-07,-7.20000000e-02
1.72705000e-07,-7.20000000e-02
1.72865000e-07,-6.40000000e-02
1.73025000e-07,-6.40000000e-02
1.73185000e-07,-6.40000000e-02
1.73345000e-07,-7.20000000e-02
1.73505000e-07,-7.20000000e-02
1.73665000e-07,-6.40000000e-02
1.73825000e-07,-6.40000000e-02
1.73985000e-07,-7.20000000e-02
1.74145000e-07,-6.40000000e-02
1.74305000e-07,-6.40000000e-02
1.74465000e-07,-6.40000000e-02
1.74625000e-07,-7.20000000e-02
1.74785000e-07,-6.40000000e-02
1.74945000e-07,-6.40000000e-02
1.75105000e-07,-6.40000000e-02
1.75265000e-07,-6.40000000e-02
1.75425000e-07,-6.40000000e-02
1.75585000e-07,-7.20000000e-02
1.75745000e-07,-7.20000000e-02
1.75905000e-07,-6.40000000e-02
1.76065000e-07,-6.40000000e-02
1.76225000e-07,-5.60000000e-02
1.76385000e-07,-6.40000000e-02
1.76545000e-07,-7.20000000e-02
1.76705000e-07,-7.20000000e-02
1.76865000e-07,-6.40000000e-02
1.77025000e-07,-6.40000000e-02
1.77185000e-07,-7.20000000e-02
1.77345000e-07,-7.20000000e-02
1.77505000e-07,-6.40000000e-02
1.77665000e-07,-6.40000000e-02
1.77825000e-07,-7.20000000e-02
1.77985000e-07,-6.40000000e-02
1.78145000e-07,-6.40000000e-02
1.78305000e-07,-5.60000000e-02
1.78465000e-07,-6.40000000e-02
1.78625000e-07,-6.40000000e-02
1.78785000e-07,-6.40000000e-02
1.78945000e-07,-6.40000000e-02
1.79105000e-07,-6.40000000e-02
1.79265000e-07,-5.60000000e-02
1.79425000e-07,-5.60000000e-02
1.79585000e-07,-5.60000000e-02
1.79745000e-07,-6.40000000e-02
1.79905000e-07,-6.40000000e-02
1.80065000e-07,-5.60000000e-02
1.80225000e-07,-5.60000000e-02
1.80385000e-07,-6.40000000e-02
1.80545000e-07,-6.40000000e-02
1.80705000e-07,-6.40000000e-02
1.80865000e-07,-6.40000000e-02
1.81025000e-07,-6.40000000e-02
1.81185000e-07,-6.40000000e-02
1.81345000e-07,-6.40000000e-02
1.81505000e-07,-5.60000000e-02
1.81665000e-07,-6.40000000e-02
1.81825000e-07,-6.40000000e-02
1.81985000e-07,-6.40000000e-02
1.82145000e-07,-6.40000000e-02
1.82305000e-07,-6.40000000e-02
1.82465000e-07,-6.40000000e-02
1.82625000e-07,-5.60000000e-02
1.82785000e-07,-6.40000000e-02
1.82945000e-07,-6.40000000e-02
1.83105000e-07,-6.40000000e-02
1.83265000e-07,-5.60000000e-02
1.83425000e-07,-6.40000000e-02
1.83585000e-07,-6.40000000e-02
1.83745000e-07,-6.40000000e-02
1.83905000e-07,-5.60000000e-02
1.84065000e-07,-5.60000000e-02
1.84225000e-07,-5.60000000e-02
1.84385000e-07,-6.40000000e-02
1.84545000e-07,-5.60000000e-02
1.84705000e-07,-5.60000000e-02
1.84865000e-07,-6.40000000e-02
1.85025000e-07,-5.60000000e-02
1.85185000e-07,-5.60000000e-02
1.85345000e-07,-5.60000000e-02
1.85505000e-07,-5.60000000e-02
1.85665000e-07,-5.60000000e-02
1.85825000e-07,-5.60000000e-02
1.85985000e-07,-5.60000000e-02
1.86145000e-07,-6.40000000e-02
1.86305000e-07,-5.60000000e-02
1.86465000e-07,-5.60000000e-02
1.86625000e-07,-5.60000000e-02
1.86785000e-07,-5.60000000e-02
1.86945000e-07,-5.60000000e-02
1.87105000e-07,-5.60000000e-02
1.87265000e-07,-5.60000000e-02
1.87425000e-07,-5.60000000e-02
1.87585000e-07,-5.60000000e-02
1.87745000e-07,-5.60000000e-02
1.87905000e-07,-5.60000000e-02
1.88065000e-07,-5.60000000e-02
1.88225000e-07,-6.40000000e-02
1.88385000e-07,-5.60000000e-02
1.88545000e-07,-5.60000000e-02
1.88705000e-07,-6.40000000e-02
1.88865000e-07,-5.60000000e-02
1.89025000e-07,-5.60000000e-02
1.89185000e-07,-5.60000000e-02
1.89345000e-07,-5.60000000e-02
1.89505000e-07,-5.60000000e-02
1.89665000e-07,-5.60000000e-02
1.89825000e-07,-5.60000000e-02
1.89985000e-07,-5.60000000e-02
1.90145000e-07,-6.40000000e-02
1.90305000e-07,-5.60000000e-02
1.90465000e-07,-5.60000000e-02
1.90625000e-07,-4.80000000e-02
1.90785000e-07,-4.80000000e-02
1.90945000e-07,-4.80000000e-02
1.91105000e-07,-5.60000000e-02
1.91265000e-07,-5.60000000e-02
1.91425000e-07,-5.60000000e-02
1.91585000e-07,-4.80000000e-02
1.91745000e-07,-4.80000000e-02
1.91905000e-07,-5.60000000e-02
1.92065000e-07,-5.60000000e-02
1.92225000e-07,-5.60000000e-02
1.92385000e-07,-5.60000000e-02
1.92545000e-07,-5.60000000e-02
1.92705000e-07,-5.60000000e-02
1.92865000e-07,-5.60000000e-02
1.93025000e-07,-5.60000000e-02
1.93185000e-07,-5.60000000e-02
1.93345000e-07,-5.60000000e-02
1.93505000e-07,-5.60000000e-02
1.93665000e-07,-5.60000000e-02
1.93825000e-07,-5.60000000e-02
1.93985000e-07,-4.80000000e-02
1.94145000e-07,-4.80000000e-02
1.94305000e-07,-4.80000000e-02
1.94465000e-07,-5.60000000e-02
1.94625000e-07,-5.60000000e-02
1.94785000e-07,-4.80000000e-02
1.94945000e-07,-5.60000000e-02
1.95105000e-07,-5.60000000e-02
1.95265000e-07,-5.60000000e-02
1.95425000e-07,-4.80000000e-02
1.95585000e-07,-4.80000000e-02
1.95745000e-07,-5.60000000e-02
1.95905000e-07,-5.60000000e-02
1.96065000e-07,-4.80000000e-02
1.96225000e-07,-4.80000000e-02
1.96385000e-07,-5.60000000e-02
1.96545000e-07,-4.80000000e-02
1.96705000e-07,-4.80000000e-02
1.96865000e-07,-4.80000000e-02
1.97025000e-07,-5.60000000e-02
1.97185000e-07,-5.60000000e-02
1.97345000e-07,-4.80000000e-02
1.97505000e-07,-4.80000000e-02
1.97665000e-07,-4.80000000e-02
1.97825000e-07,-5.60000000e-02
1.97985000e-07,-4.80000000e-02
1.98145000e-07,-4.80000000e-02
1.98305000e-07,-4.80000000e-02
1.98465000e-07,-4.80000000e-02
1.98625000e-07,-4.80000000e-02
1.98785000e-07,-4.80000000e-02
1.98945000e-07,-4.80000000e-02
1.99105000e-07,-4.80000000e-02
1.99265000e-07,-4.80000000e-02
1.99425000e-07,-4.80000000e-02
1.99585000e-07,-5.60000000e-02
1.99745000e-07,-5.60000000e-02
1.99905000e-07,-4.80000000e-02
2.00065000e-07,-4.80000000e-02
2.00225000e-07,-4.80000000e-02
2.00385000e-07,-4.80000000e-02
2.00545000e-07,-4.80000000e-02
2.00705000e-07,-4.80000000e-02
2.00865000e-07,-5.60000000e-02
2.01025000e-07,-5.60000000e-02
2.01185000e-07,-4.80000000e-02
2.01345000e-07,-4.80000000e-02
2.01505000e-07,-4.80000000e-02
2.01665000e-07,-4.00000000e-02
2.01825000e-07,-4.00000000e-02
2.01985000e-07,-4.00000000e-02
2.02145000e-07,-5.60000000e-02
2.02305000e-07,-5.60000000e-02
2.02465000e-07,-4.80000000e-02
2.02625000e-07,-4.00000000e-02
2.02785000e-07,-4.80000000e-02
2.02945000e-07,-4.80000000e-02
2.03105000e-07,-4.80000000e-02
2.03265000e-07,-4.80000000e-02
2.03425000e-07,-4.80000000e-02
2.03585000e-07,-4.80000000e-02
2.03745000e-07,-4.00000000e-02
2.03905000e-07,-4.80000000e-02
2.04065000e-07,-5.60000000e-02
2.04225000e-07,-5.60000000e-02
2.04385000e-07,-4.80000000e-02
2.04545000e-07,-4.80000000e-02
2.04705000e-07,-4.80000000e-02
2.04865000e-07,-4.00000000e-02
2.05025000e-07,-4.80000000e-02
2.05185000e-07,-4.80000000e-02
2.05345000e-07,-4.80000000e-02
2.05505000e-07,-4.00000000e-02
2.05665000e-07,-4.00000000e-02
2.05825000e-07,-4.80000000e-02
2.05985000e-07,-4.80000000e-02
2.06145000e-07,-4.80000000e-02
2.06305000e-07,-4.00000000e-02
2.06465000e-07,-4.00000000e-02
2.06625000e-07,-4.80000000e-02
2.06785000e-07,-4.80000000e-02
2.06945000e-07,-4.00000000e-02
2.07105000e-07,-4.00000000e-02
2.07265000e-07,-4.80000000e-02
2.07425000e-07,-4.00000000e-02
2.07585000e-07,-3.20000000e-02
2.07745000e-07,-4.00000000e-02
2.07905000e-07,-4.80000000e-02
2.08065000e-07,-4.80000000e-02
2.08225000e-07,-4.00000000e-02
2.08385000e-07,-4.00000000e-02
2.08545000e-07,-4.80000000e-02
2.08705000e-07,-4.80000000e-02
2.08865000e-07,-4.00000000e-02
2.09025000e-07,-4.00000000e-02
2.09185000e-07,-4.00000000e-02
2.09345000e-07,-4.00000000e-02
2.09505000e-07,-4.00000000e-02
2.09665000e-07,-4.00000000e-02
2.09825000e-07,-4.80000000e-02
2.09985000e-07,-4.80000000e-02
2.10145000e-07,-4.00000000e-02
2.10305000e-07,-4.00000000e-02
2.10465000e-07,-4.00000000e-02
2.10625000e-07,-4.00000000e-02
2.10785000e-07,-4.00000000e-02
2.10945000e-07,-4.80000000e-02
2.11105000e-07,-5.60000000e-02
2.11265000e-07,-4.80000000e-02
2.11425000e-07,-4.00000000e-02
2.11585000e-07,-4.00000000e-02
2.11745000e-07,-4.00000000e-02
2.11905000e-07,-4.00000000e-02
2.12065000e-07,-4.00000000e-02
2.12225000e-07,-4.00000000e-02
2.12385000e-07,-4.80000000e-02
2.12545000e-07,-4.80000000e-02
2.12705000e-07,-4.00000000e-02
2.12865000e-07,-4.00000000e-02
2.13025000e-07,-4.00000000e-02
2.13185000e-07,-4.00000000e-02
2.13345000e-07,-4.00000000e-02
2.13505000e-07,-4.80000000e-02
2.13665000e-07,-4.80000000e-02
2.13825000e-07,-4.00000000e-02
2.13985000e-07,-4.00000000e-02
2.14145000e-07,-4.00000000e-02
2.14305000e-07,-4.00000000e-02
2.14465000e-07,-4.00000000e-02
2.14625000e-07,-4.00000000e-02
2.14785000e-07,-4.00000000e-02
2.14945000e-07,-4.00000000e-02
2.15105000e-07,-4.00000000e-02
2.15265000e-07,-4.00000000e-02
2.15425000e-07,-4.00000000e-02
2.15585000e-07,-4.00000000e-02
2.15745000e-07,-4.00000000e-02
2.15905000e-07,-4.00000000e-02
2.16065000e-07,-4.00000000e-02
2.16225000e-07,-4.00000000e-02
2.16385000e-07,-4.00000000e-02
2.16545000e-07,-4.00000000e-02
2.16705000e-07,-3.20000000e-02
2.16865000e-07,-4.00000000e-02
2.17025000e-07,-4.00000000e-02
2.17185000e-07,-4.00000000e-02
2.17345000e-07,-4.00000000e-02
2.17505000e-07,-4.00000000e-02
2.17665000e-07,-4.00000000e-02
2.17825000e-07,-3.20000000e-02
2.17985000e-07,-3.20000000e-02
2.18145000e-07,-4.00000000e-02
2.18305000e-07,-4.00000000e-02
2.18465000e-07,-3.20000000e-02
2.18625000e-07,-3.20000000e-02
2.18785000e-07,-3.20000000e-02
2.18945000e-07,-4.00000000e-02
2.19105000e-07,-3.20000000e-02
2.19265000e-07,-3.20000000e-02
2.19425000e-07,-4.00000000e-02
2.19585000e-07,-3.20000000e-02
2.19745000e-07,-3.20000000e-02
2.19905000e-07,-3.20000000e-02
2.20065000e-07,-3.20000000e-02
2.20225000e-07,-3.20000000e-02
2.20385000e-07,-3.20000000e-02
2.20545000e-07,-3.20000000e-02
2.20705000e-07,-4.00000000e-02
2.20865000e-07,-4.00000000e-02
2.21025000e-07,-3.20000000e-02
2.21185000e-07,-4.00000000e-02
2.21345000e-07,-4.00000000e-02
2.21505000e-07,-3.20000000e-02
2.21665000e-07,-3.20000000e-02
2.21825000e-07,-3.20000000e-02
2.21985000e-07,-4.00000000e-02
2.22145000e-07,-4.00000000e-02
2.22305000e-07,-3.20000000e-02
2.22465000e-07,-3.20000000e-02
2.22625000e-07,-4.00000000e-02
2.22785000e-07,-4.00000000e-02
2.22945000e-07,-3.20000000e-02
2.23105000e-07,-3.20000000e-02
2.23265000e-07,-4.00000000e-02
2.23425000e-07,-3.20000000e-02
2.23585000e-07,-3.20000000e-02
2.23745000e-07,-4.00000000e-02
2.23905000e-07,-4.80000000e-02
2.24065000e-07,-4.00000000e-02
2.24225000e-07,-3.20000000e-02
2.24385000e-07,-3.20000000e-02
2.24545000e-07,-3.20000000e-02
2.24705000e-07,-3.20000000e-02
2.24865000e-07,-3.20000000e-02
2.25025000e-07,-3.20000000e-02
2.25185000e-07,-3.20000000e-02
2.25345000e-07,-3.20000000e-02
2.25505000e-07,-3.20000000e-02
2.25665000e-07,-3.20000000e-02
2.25825000e-07,-4.00000000e-02
2.25985000e-07,-3.20000000e-02
2.26145000e-07,-3.20000000e-02
2.26305000e-07,-3.20000000e-02
2.26465000e-07,-4.00000000e-02
2.26625000e-07,-3.20000000e-02
2.26785000e-07,-3.20000000e-02
2.26945000e-07,-3.20000000e-02
2.27105000e-07,-3.20000000e-02
2.27265000e-07,-3.20000000e-02
2.27425000e-07,-3.20000000e-02
2.27585000e-07,-3.20000000e-02
2.27745000e-07,-3.20000000e-02
2.27905000e-07,-3.20000000e-02
2.28065000e-07,-3.20000000e-02
2.28225000e-07,-2.40000000e-02
2.28385000e-07,-3.20000000e-02
2.28545000e-07,-3.20000000e-02
2.28705000e-07,-3.20000000e-02
2.28865000e-07,-3.20000000e-02
2.29025000e-07,-3.20000000e-02
2.29185000e-07,-4.00000000e-02
2.29345000e-07,-3.20000000e-02
2.29505000e-07,-3.20000000e-02
2.29665000e-07,-3.20000000e-02
2.29825000e-07,-4.00000000e-02
2.29985000e-07,-3.20000000e-02
2.30145000e-07,-3.20000000e-02
2.30305000e-07,-3.20000000e-02
2.30465000e-07,-3.20000000e-02
2.30625000e-07,-2.40000000e-02
2.30785000e-07,-3.20000000e-02
2.30945000e-07,-3.20000000e-02
2.31105000e-07,-3.20000000e-02
2.31265000e-07,-3.20000000e-02
2.31425000e-07,-3.20000000e-02
2.31585000e-07,-3.20000000e-02
2.31745000e-07,-3.20000000e-02
2.31905000e-07,-3.20000000e-02
2.32065000e-07,-3.20000000e-02
2.32225000e-07,-4.00000000e-02
2.32385000e-07,-3.20000000e-02
2.32545000e-07,-3.20000000e-02
2.32705000e-07,-3.20000000e-02
2.32865000e-07,-3.20000000e-02
2.33025000e-07,-3.20000000e-02
2.33185000e-07,-2.40000000e-02
2.33345000e-07,-2.40000000e-02
2.33505000e-07,-3.20000000e-02
2.33665000e-07,-3.20000000e-02
2.33825000e-07,-3.20000000e-02
2.33985000e-07,-3.20000000e-02
2.34145000e-07,-3.20000000e-02
2.34305000e-07,-3.20000000e-02
2.34465000e-07,-3.20000000e-02
2.34625000e-07,-3.20000000e-02
2.34785000e-07,-3.20000000e-02
2.34945000e-07,-2.40000000e-02
2.35105000e-07,-2.40000000e-02
2.35265000e-07,-2.40000000e-02
2.35425000e-07,-2.40000000e-02
2.35585000e-07,-2.40000000e-02
2.35745000e-07,-2.40000000e-02
2.35905000e-07,-3.20000000e-02
2.36065000e-07,-3.20000000e-02
2.36225000e-07,-3.20000000e-02
2.36385000e-07,-3.20000000e-02
2.36545000e-07,-3.20000000e-02
2.36705000e-07,-3.20000000e-02
2.36865000e-07,-3.20000000e-02
2.37025000e-07,-2.40000000e-02
2.37185000e-07,-3.20000000e-02
2.37345000e-07,-3.20000000e-02
2.37505000e-07,-2.40000000e-02
2.37665000e-07,-2.40000000e-02
2.37825000e-07,-2.40000000e-02
2.37985000e-07,-3.20000000e-02
2.38145000e-07,-3.20000000e-02
2.38305000e-07,-3.20000000e-02
2.38465000e-07,-3.20000000e-02
2.38625000e-07,-2.40000000e-02
2.38785000e-07,-2.40000000e-02
2.38945000e-07,-2.40000000e-02
2.39105000e-07,-2.40000000e-02
2.39265000e-07,-3.20000000e-02
2.39425000e-07,-3.20000000e-02
2.39585000e-07,-3.20000000e-02
2.39745000e-07,-2.40000000e-02
2.39905000e-07,-2.40000000e-02
2.40065000e-07,-3.20000000e-02
2.40225000e-07,-3.20000000e-02
2.40385000e-07,-3.20000000e-02
2.40545000e-07,-3.20000000e-02
2.40705000e-07,-2.40000000e-02
2.40865000e-07,-2.40000000e-02
2.41025000e-07,-2.40000000e-02
2.41185000e-07,-3.20000000e-02
2.41345000e-07,-3.20000000e-02
2.41505000e-07,-2.40000000e-02
2.41665000e-07,-2.40000000e-02
2.41825000e-07,-3.20000000e-02
2.41985000e-07,-3.20000000e-02
2.42145000e-07,-2.40000000e-02
2.42305000e-07,-2.40000000e-02
2.42465000e-07,-3.20000000e-02
2.42625000e-07,-2.40000000e-02
2.42785000e-07,-1.60000000e-02
2.42945000e-07,-2.40000000e-02
2.43105000e-07,-3.20000000e-02
2.43265000e-07,-2.40000000e-02
2.43425000e-07,-1.60000000e-02
2.43585000e-07,-2.40000000e-02
2.43745000e-07,-3.20000000e-02
2.43905000e-07,-3.20000000e-02
2.44065000e-07,-3.20000000e-02
2.44225000e-07,-3.20000000e-02
2.44385000e-07,-3.20000000e-02
2.44545000e-07,-2.40000000e-02
2.44705000e-07,-2.40000000e-02
2.44865000e-07,-2.40000000e-02
2.45025000e-07,-3.20000000e-02
2.45185000e-07,-3.20000000e-02
2.45345000e-07,-2.40000000e-02
2.45505000e-07,-3.20000000e-02
2.45665000e-07,-3.20000000e-02
2.45825000e-07,-2.40000000e-02
2.45985000e-07,-2.40000000e-02
2.46145000e-07,-2.40000000e-02
2.46305000e-07,-3.20000000e-02
2.46465000e-07,-3.20000000e-02
2.46625000e-07,-2.40000000e-02
2.46785000e-07,-3.20000000e-02
2.46945000e-07,-3.20000000e-02
2.47105000e-07,-3.20000000e-02
2.47265000e-07,-2.40000000e-02
2.47425000e-07,-2.40000000e-02
2.47585000e-07,-3.20000000e-02
2.47745000e-07,-2.40000000e-02
2.47905000e-07,-2.40000000e-02
2.48065000e-07,-2.40000000e-02
2.48225000e-07,-2.40000000e-02
2.48385000e-07,-2.40000000e-02
2.48545000e-07,-2.40000000e-02
2.48705000e-07,-2.40000000e-02
2.48865000e-07,-3.20000000e-02
2.49025000e-07,-2.40000000e-02
2.49185000e-07,-2.40000000e-02
2.49345000e-07,-2.40000000e-02
2.49505000e-07,-2.40000000e-02
2.49665000e-07,-2.40000000e-02
2.49825000e-07,-2.40000000e-02
2.49985000e-07,-3.20000000e-02
2.50145000e-07,-3.20000000e-02
2.50305000e-07,-2.40000000e-02
2.50465000e-07,-1.60000000e-02
2.50625000e-07,-2.40000000e-02
2.50785000e-07,-2.40000000e-02
2.50945000e-07,-2.40000000e-02
2.51105000e-07,-2.40000000e-02
2.51265000e-07,-2.40000000e-02
2.51425000e-07,-2.40000000e-02
2.51585000e-07,-3.20000000e-02
2.51745000e-07,-2.40000000e-02
2.51905000e-07,-1.60000000e-02
2.52065000e-07,-2.40000000e-02
2.52225000e-07,-2.40000000e-02
2.52385000e-07,-2.40000000e-02
2.52545000e-07,-2.40000000e-02
2.52705000e-07,-3.20000000e-02
2.52865000e-07,-3.20000000e-02
2.53025000e-07,-2.40000000e-02
2.53185000e-07,-2.40000000e-02
2.53345000e-07,-2.40000000e-02
2.53505000e-07,-3.20000000e-02
2.53665000e-07,-2.40000000e-02
2.53825000e-07,-2.40000000e-02
2.53985000e-07,-2.40000000e-02
2.54145000e-07,-2.40000000e-02
2.54305000e-07,-2.40000000e-02
2.54465000e-07,-2.40000000e-02
2.54625000e-07,-2.40000000e-02
2.54785000e-07,-2.40000000e-02
2.54945000e-07,-2.40000000e-02
2.55105000e-07,-2.40000000e-02
2.55265000e-07,-2.40000000e-02
2.55425000e-07,-1.60000000e-02
2.55585000e-07,-2.40000000e-02
2.55745000e-07,-2.40000000e-02
2.55905000e-07,-2.40000000e-02
2.56065000e-07,-2.40000000e-02
2.56225000e-07,-2.40000000e-02
2.56385000e-07,-2.40000000e-02
2.56545000e-07,-2.40000000e-02
2.56705000e-07,-2.40000000e-02
2.56865000e-07,-2.40000000e-02
2.57025000e-07,-2.40000000e-02
2.57185000e-07,-2.40000000e-02
2.57345000e-07,-2.40000000e-02
2.57505000e-07,-1.60000000e-02
2.57665000e-07,-1.60000000e-02
2.57825000e-07,-2.40000000e-02
2.57985000e-07,-1.60000000e-02
2.58145000e-07,-2.40000000e-02
2.58305000e-07,-2.40000000e-02
2.58465000e-07,-3.20000000e-02
2.58625000e-07,-2.40000000e-02
2.58785000e-07,-1.60000000e-02
2.58945000e-07,-1.60000000e-02
2.59105000e-07,-2.40000000e-02
2.59265000e-07,-2.40000000e-02
2.59425000e-07,-2.40000000e-02
2.59585000e-07,-2.40000000e-02
2.59745000e-07,-2.40000000e-02
2.59905000e-07,-2.40000000e-02
2.60065000e-07,-2.40000000e-02
2.60225000e-07,-3.20000000e-02
2.60385000e-07,-2.40000000e-02
2.60545000e-07,-1.60000000e-02
2.60705000e-07,-1.60000000e-02
2.60865000e-07,-2.40000000e-02
2.61025000e-07,-2.40000000e-02
2.61185000e-07,-2.40000000e-02
2.61345000e-07,-1.60000000e-02
2.61505000e-07,-1.60000000e-02
2.61665000e-07,-2.40000000e-02
2.61825000e-07,-2.40000000e-02
2.61985000e-07,-2.40000000e-02
2.62145000e-07,-2.40000000e-02
2.62305000e-07,-2.40000000e-02
2.62465000e-07,-2.40000000e-02
2.62625000e-07,-2.40000000e-02
2.62785000e-07,-2.40000000e-02
2.62945000e-07,-2.40000000e-02
2.63105000e-07,-1.60000000e-02
2.63265000e-07,-1.60000000e-02
2.63425000e-07,-1.60000000e-02
2.63585000e-07,-2.40000000e-02
2.63745000e-07,-2.40000000e-02
2.63905000e-07,-2.40000000e-02
2.64065000e-07,-1.60000000e-02
2.64225000e-07,-1.60000000e-02
2.64385000e-07,-1.60000000e-02
2.64545000e-07,-1.60000000e-02
2.64705000e-07,-2.40000000e-02
2.64865000e-07,-2.40000000e-02
2.65025000e-07,-2.40000000e-02
2.65185000e-07,-1.60000000e-02
2.65345000e-07,-2.40000000e-02
2.65505000e-07,-2.40000000e-02
2.65665000e-07,-2.40000000e-02
2.65825000e-07,-2.40000000e-02
2.65985000e-07,-2.40000000e-02
2.66145000e-07,-2.40000000e-02
2.66305000e-07,-1.60000000e-02
2.66465000e-07,-1.60000000e-02
2.66625000e-07,-2.40000000e-02
2.66785000e-07,-2.40000000e-02
2.66945000e-07,-2.40000000e-02
2.67105000e-07,-1.60000000e-02
2.67265000e-07,-2.40000000e-02
2.67425000e-07,-2.40000000e-02
2.67585000e-07,-3.20000000e-02
2.67745000e-07,-2.40000000e-02
2.67905000e-07,-2.40000000e-02
2.68065000e-07,-2.40000000e-02
2.68225000e-07,-2.40000000e-02
2.68385000e-07,-1.60000000e-02
2.68545000e-07,-1.60000000e-02
2.68705000e-07,-2.40000000e-02
2.68865000e-07,-2.40000000e-02
2.69025000e-07,-2.40000000e-02
2.69185000e-07,-2.40000000e-02
2.69345000e-07,-2.40000000e-02
2.69505000e-07,-2.40000000e-02
2.69665000e-07,-1.60000000e-02
2.69825000e-07,-2.40000000e-02
2.69985000e-07,-2.40000000e-02
2.70145000e-07,-2.40000000e-02
2.70305000e-07,-1.60000000e-02
2.70465000e-07,-1.60000000e-02
2.70625000e-07,-2.40000000e-02
2.70785000e-07,-1.60000000e-02
2.70945000e-07,-8.00000000e-03
2.71105000e-07,-1.60000000e-02
2.71265000e-07,-1.60000000e-02
2.71425000e-07,-1.60000000e-02
2.71585000e-07,-1.60000000e-02
2.71745000e-07,-1.60000000e-02
2.71905000e-07,-2.40000000e-02
2.72065000e-07,-2.40000000e-02
2.72225000e-07,-1.60000000e-02
2.72385000e-07,-1.60000000e-02
2.72545000e-07,-1.60000000e-02
2.72705000e-07,-1.60000000e-02
2.72865000e-07,-1.60000000e-02
2.73025000e-07,-1.60000000e-02
2.73185000e-07,-2.40000000e-02
2.73345000e-07,-2.40000000e-02
2.73505000e-07,-2.40000000e-02
2.73665000e-07,-2.40000000e-02
2.73825000e-07,-2.40000000e-02
2.73985000e-07,-1.60000000e-02
2.74145000e-07,-1.60000000e-02
2.74305000e-07,-1.60000000e-02
2.74465000e-07,-1.60000000e-02
2.74625000e-07,-2.40000000e-02
2.74785000e-07,-1.60000000e-02
2.74945000e-07,-2.40000000e-02
2.75105000e-07,-2.40000000e-02
2.75265000e-07,-1.60000000e-02
2.75425000e-07,-1.60000000e-02
2.75585000e-07,-2.40000000e-02
2.75745000e-07,-2.40000000e-02
2.75905000e-07,-1.60000000e-02
2.76065000e-07,-1.60000000e-02
2.76225000e-07,-1.60000000e-02
2.76385000e-07,-1.60000000e-02
2.76545000e-07,-1.60000000e-02
2.76705000e-07,-1.60000000e-02
2.76865000e-07,-1.60000000e-02
2.77025000e-07,-2.40000000e-02
2.77185000e-07,-1.60000000e-02
2.77345000e-07,-1.60000000e-02
2.77505000e-07,-1.60000000e-02
2.77665000e-07,-1.60000000e-02
2.77825000e-07,-2.40000000e-02
2.77985000e-07,-1.60000000e-02
2.78145000e-07,-1.60000000e-02
2.78305000e-07,-1.60000000e-02
2.78465000e-07,-1.60000000e-02
2.78625000e-07,-1.60000000e-02
2.78785000e-07,-1.60000000e-02
2.78945000e-07,-1.60000000e-02
2.79105000e-07,-1.60000000e-02
2.79265000e-07,-1.60000000e-02
2.79425000e-07,-1.60000000e-02
2.79585000e-07,-2.40000000e-02
2.79745000e-07,-2.40000000e-02
2.79905000e-07,-1.60000000e-02
2.80065000e-07,-1.60000000e-02
2.80225000e-07,-1.60000000e-02
2.80385000e-07,-1.60000000e-02
2.80545000e-07,-1.60000000e-02
2.80705000e-07,-1.60000000e-02
2.80865000e-07,-1.60000000e-02
2.81025000e-07,-1.60000000e-02
2.81185000e-07,-8.00000000e-03
2.81345000e-07,-8.00000000e-03
2.81505000e-07,-1.60000000e-02
2.81665000e-07,-1.60000000e-02
2.81825000e-07,-1.60000000e-02
2.81985000e-07,-1.60000000e-02
2.82145000e-07,-1.60000000e-02
2.82305000e-07,-1.60000000e-02
2.82465000e-07,-8.00000000e-03
2.82625000e-07,-1.60000000e-02
2.82785000e-07,-2.40000000e-02
2.82945000e-07,-1.60000000e-02
2.83105000e-07,-1.60000000e-02
2.83265000e-07,-1.60000000e-02
2.83425000e-07,-1.60000000e-02
2.83585000e-07,-1.60000000e-02
2.83745000e-07,-8.00000000e-03
2.83905000e-07,-1.60000000e-02
2.84065000e-07,-2.40000000e-02
2.84225000e-07,-1.60000000e-02
2.84385000e-07,-1.60000000e-02
2.84545000e-07,-1.60000000e-02
2.84705000e-07,-1.60000000e-02
2.84865000e-07,-1.60000000e-02
2.85025000e-07,-1.60000000e-02
2.85185000e-07,-1.60000000e-02
2.85345000e-07,-1.60000000e-02
2.85505000e-07,-1.60000000e-02
2.85665000e-07,-1.60000000e-02
2.85825000e-07,-1.60000000e-02
2.85985000e-07,-1.60000000e-02
2.86145000e-07,-1.60000000e-02
2.86305000e-07,-1.60000000e-02
2.86465000e-07,-8.00000000e-03
2.86625000e-07,-1.60000000e-02
2.86785000e-07,-1.60000000e-02
2.86945000e-07,-8.00000000e-03
2.87105000e-07,-8.00000000e-03
2.87265000e-07,-1.60000000e-02
2.87425000e-07,-2.40000000e-02
2.87585000e-07,-1.60000000e-02
2.87745000e-07,-1.60000000e-02
2.87905000e-07,-1.60000000e-02
2.88065000e-07,-1.60000000e-02
2.88225000e-07,-8.00000000e-03
2.88385000e-07,-1.60000000e-02
